Date,CLOSE,COUNT,HIGH,LOW,OPEN,VOLUME
1998-12-21,110.0,,,,,
1999-02-25,108.0,,,,,
1999-03-30,105.0,,,,,
1999-06-16,97.0,,,,,
1999-07-02,100.0,,,,,
1999-07-27,101.0,,,,,
1999-08-12,105.0,,,,,
1999-08-19,101.0,,,,,
1999-08-27,103.0,,,,,
1999-09-02,104.0,,,,,
1999-09-07,103.0,,,,,
1999-09-14,99.0,,,,,
1999-09-24,98.0,,,,,
1999-09-27,99.0,,,,,
1999-10-14,100.0,,,,,
1999-11-05,107.5,,,,,
1999-11-11,108.75,,,,,
1999-11-17,111.3125,,,,,
1999-11-23,108.9375,,,,,
1999-11-29,109.25,,,,,
1999-12-07,104.375,,,,,
1999-12-14,109.125,,,,,
1999-12-21,104.5,,,,,
1999-12-29,102.75,,,,,
2000-01-04,101.625,,,,,
2000-01-05,100.0625,,,,,
2000-01-06,99.3125,,,,,
2000-01-07,100.25,,,,,
2000-01-10,101.8125,,,,,
2000-01-11,103.5625,,,,,
2000-01-12,103.0,,,,,
2000-01-13,100.25,,,,,
2000-01-14,101.75,,,,,
2000-01-17,101.125,,,,,
2000-01-18,100.1875,,,,,
2000-01-19,98.625,,,,,
2000-01-20,98.875,,,,,
2000-01-21,97.5625,,,,,
2000-01-25,97.8125,,,,,
2000-01-26,99.75,,,,,
2000-01-27,99.375,,,,,
2000-01-28,97.4375,,,,,
2000-01-31,97.25,,,,,
2000-02-01,99.4375,,,,,
2000-02-02,101.75,,,,,
2000-02-03,100.875,,,,,
2000-02-04,103.3125,,,,,
2000-02-07,101.6875,,,,,
2000-02-08,101.8125,,,,,
2000-02-09,102.6875,,,,,
2000-02-10,100.9375,,,,,
2000-02-11,100.0625,,,,,
2000-02-14,99.5,,,,,
2000-02-15,100.1875,,,,,
2000-02-16,100.625,,,,,
2000-02-17,99.0625,,,,,
2000-02-18,100.0,,,,,
2000-02-21,101.4375,,,,,
2000-02-22,103.0,,,,,
2000-02-23,104.25,,,,,
2000-02-24,103.6875,,,,,
2000-02-25,105.3125,,,,,
2000-02-28,105.5,,,,,
2000-03-01,102.6875,,,,,
2000-03-02,103.75,,,,,
2000-03-03,104.0,,,,,
2000-03-06,105.75,,,,,
2000-03-07,106.875,,,,,
2000-03-08,107.4375,,,,,
2000-03-09,106.75,,,,,
2000-03-10,106.5625,,,,,
2000-03-13,105.0,,,,,
2000-03-14,105.25,,,,,
2000-03-15,105.5,,,,,
2000-03-16,106.5625,,,,,
2000-03-17,108.25,,,,,
2000-03-21,108.0625,,,,,
2000-03-24,106.0625,,,,,
2000-03-27,105.75,,,,,
2000-03-28,103.5,,,,,
2000-03-29,103.875,,,,,
2000-03-31,104.25,,,,,
2000-04-03,103.5,,,,,
2000-04-04,104.625,,,,,
2000-04-06,106.1875,,,,,
2000-04-07,104.125,,,,,
2000-04-10,105.125,,,,,
2000-04-11,104.5625,,,,,
2000-04-12,104.8125,,,,,
2000-04-13,104.0,,,,,
2000-04-14,102.0625,,,,,
2000-04-17,102.0625,,,,,
2000-04-18,101.9375,,,,,
2000-04-19,102.1875,,,,,
2000-04-26,101.625,,,,,
2000-04-27,102.5625,,,,,
2000-04-28,103.5,,,,,
2000-05-02,105.1875,,,,,
2000-05-03,104.5625,,,,,
2000-05-04,103.8125,,,,,
2000-05-05,101.5,,,,,
2000-05-08,101.25,,,,,
2000-05-09,102.375,,,,,
2000-05-10,103.875,,,,,
2000-05-11,104.125,,,,,
2000-05-12,102.875,,,,,
2000-05-15,102.5,,,,,
2000-05-16,103.3125,,,,,
2000-05-17,103.9375,,,,,
2000-05-18,99.8125,,,,,
2000-05-19,99.1875,,,,,
2000-05-22,99.0,,,,,
2000-05-23,100.0625,,,,,
2000-05-24,99.3125,,,,,
2000-05-25,100.0,,,,,
2000-05-26,101.0,,,,,
2000-05-30,102.3125,,,,,
2000-05-31,102.5,,,,,
2000-06-01,103.625,,,,,
2000-06-02,103.4375,,,,,
2000-06-05,104.0625,,,,,
2000-06-06,102.9375,,,,,
2000-06-07,103.375,,,,,
2000-06-08,103.8125,,,,,
2000-06-09,103.25,,,,,
2000-06-13,102.9375,,,,,
2000-06-14,103.0,,,,,
2000-06-15,102.75,,,,,
2000-06-16,101.75,,,,,
2000-06-19,100.9375,,,,,
2000-06-20,102.4375,,,,,
2000-06-21,97.0,,,,,
2000-06-22,95.5,,,,,
2000-06-23,96.125,,,,,
2000-06-26,95.5625,,,,,
2000-06-27,96.375,,,,,
2000-06-28,96.0625,,,,,
2000-06-29,96.4375,,,,,
2000-06-30,97.25,,,,,
2000-07-03,97.125,,,,,
2000-07-04,97.0,,,,,
2000-07-05,97.4375,,,,,
2000-07-06,97.5,,,,,
2000-07-07,97.0625,,,,,
2000-07-10,97.6875,,,,,
2000-07-13,96.0,,,,,
2000-07-14,96.5,,,,,
2000-07-17,96.125,,,,,
2000-07-18,95.6875,,,,,
2000-07-19,96.0625,,,,,
2000-07-20,96.9375,,,,,
2000-07-21,97.8125,,,,,
2000-07-24,98.3125,,,,,
2000-07-26,98.1875,,,,,
2000-07-27,98.0,,,,,
2000-07-31,96.125,,,,,
2000-08-01,96.125,,,,,
2000-08-02,95.9375,,,,,
2000-08-08,95.75,,,,,
2000-08-09,96.375,,,,,
2000-08-10,96.625,,,,,
2000-08-11,96.375,,,,,
2000-08-14,96.9375,,,,,
2000-08-15,96.3125,,,,,
2000-08-16,95.75,,,,,
2000-08-21,94.9375,,,,,
2000-08-23,94.4375,,,,,
2000-08-24,94.9375,,,,,
2000-09-01,94.125,,,,,
2000-09-04,95.875,,,,,
2000-09-05,96.1875,,,,,
2000-09-07,94.8125,,,,,
2000-09-08,95.1875,,,,,
2000-09-11,94.0,,,,,
2000-09-12,93.75,,,,,
2000-09-13,92.6875,,,,,
2000-09-14,92.0625,,,,,
2000-09-15,93.25,,,,,
2000-09-18,92.1875,,,,,
2000-09-19,92.3125,,,,,
2000-09-20,92.75,,,,,
2000-09-21,92.625,,,,,
2000-09-22,92.8125,,,,,
2000-09-25,93.25,,,,,
2000-09-26,92.1875,,,,,
2000-09-27,92.0625,,,,,
2000-09-28,92.5,,,,,
2000-09-29,92.5,,,,,
2000-10-04,93.75,,,,,
2000-10-09,94.3125,,,,,
2000-10-10,94.5,,,,,
2000-10-11,94.25,,,,,
2000-10-12,94.5,,,,,
2000-10-13,94.6875,,,,,
2000-10-16,93.8125,,,,,
2000-10-17,94.0,,,,,
2000-10-19,94.0,,,,,
2000-10-20,93.6875,,,,,
2000-10-23,93.75,,,,,
2000-10-24,93.25,,,,,
2000-10-25,93.3125,,,,,
2000-10-26,94.1875,,,,,
2000-10-31,94.6875,,,,,
2000-11-01,95.5625,,,,,
2000-11-02,95.5625,,,,,
2000-11-03,95.4375,,,,,
2000-11-06,96.3125,,,,,
2000-11-07,96.5625,,,,,
2000-11-08,96.0,,,,,
2000-11-09,96.0625,,,,,
2000-11-10,97.0,,,,,
2000-11-13,97.4375,,,,,
2000-11-14,97.6875,,,,,
2000-11-15,96.875,,,,,
2000-11-16,96.9375,,,,,
2000-11-17,97.4375,,,,,
2000-11-20,97.125,,,,,
2000-11-21,97.125,,,,,
2000-11-22,97.9375,,,,,
2000-11-23,100.0,,,,,
2000-11-24,101.25,,,,,
2000-11-27,100.8125,,,,,
2000-11-28,101.625,,,,,
2000-11-29,101.8125,,,,,
2000-11-30,100.4375,,,,,
2000-12-01,100.625,,,,,
2000-12-04,100.625,,,,,
2000-12-05,100.9375,,,,,
2000-12-06,100.5625,,,,,
2000-12-07,100.4375,,,,,
2000-12-08,99.9375,,,,,
2000-12-11,99.0,,,,,
2000-12-12,99.0625,,,,,
2000-12-13,98.9375,,,,,
2000-12-14,100.25,,,,,
2000-12-15,100.25,,,,,
2000-12-18,100.875,,,,,
2000-12-19,100.625,,,,,
2000-12-20,99.8125,,,,,
2000-12-21,99.5,,,,,
2000-12-27,99.5,,,,,
2000-12-28,120.6875,,,,,
2001-01-02,122.25,,,,,
2001-01-03,124.0625,,,,,
2001-01-04,125.9375,,,,,
2001-01-05,122.0,,,,,
