Date,CLOSE
1994-06-16,48.875
1994-06-17,49.375
1994-06-20,47.875
1994-06-21,47.25
1994-06-22,47.375
1994-06-23,47.75
1994-06-24,47.375
1994-06-28,46.25
1994-06-29,46.375
1994-06-30,46.75
1994-07-01,45.75
1994-07-04,45.875
1994-07-05,45.875
1994-07-06,46.75
1994-07-07,46.375
1994-07-08,47.125
1994-07-11,47.0
1994-07-12,46.875
1994-07-13,46.375
1994-07-14,46.625
1994-07-15,46.875
1994-07-18,46.25
1994-07-19,46.375
1994-07-20,46.125
1994-07-21,45.625
1994-07-22,45.5
1994-07-25,45.625
1994-07-26,45.5
1994-07-27,44.625
1994-07-28,44.875
1994-07-29,44.5
1994-08-01,44.125
1994-08-02,44.75
1994-08-03,45.125
1994-08-04,44.875
1994-08-05,44.875
1994-08-08,44.625
1994-08-09,44.5
1994-08-10,44.625
1994-08-11,44.375
1994-08-12,44.375
1994-08-15,44.375
1994-08-16,45.0
1994-08-17,45.625
1994-08-18,45.625
1994-08-19,44.625
1994-08-22,44.5
1994-08-23,43.625
1994-08-24,43.5
1994-08-25,43.75
1994-08-26,43.75
1994-08-31,44.625
1994-09-01,45.0
1994-09-02,45.375
1994-09-05,45.375
1994-09-06,45.375
1994-09-07,45.875
1994-09-08,45.875
1994-09-09,45.625
1994-09-12,45.25
1994-09-13,44.75
1994-09-14,44.75
1994-09-15,44.875
1994-09-16,45.375
1994-09-19,45.125
1994-09-20,44.625
1994-09-21,43.75
1994-09-22,43.5
1994-09-23,42.875
1994-09-26,42.375
1994-09-27,42.875
1994-09-28,43.375
1994-09-29,43.375
1994-09-30,43.25
1994-10-03,42.625
1994-10-04,43.125
1994-10-05,43.0
1994-10-06,43.375
1994-10-07,43.5
1994-10-10,43.5
1994-10-11,43.25
1994-10-12,43.875
1994-10-13,43.625
1994-10-14,43.5
1994-10-17,44.125
1994-10-18,43.75
1994-10-19,42.875
1994-10-20,43.5
1994-10-21,43.625
1994-10-24,43.125
1994-10-25,43.125
1994-10-26,42.625
1994-10-27,42.75
1994-10-28,43.125
1994-10-31,43.25
1994-11-01,43.375
1994-11-02,43.375
1994-11-03,43.375
1994-11-04,43.5
1994-11-07,43.125
1994-11-08,43.375
1994-11-09,43.25
1994-11-10,43.75
1994-11-11,43.5
1994-11-14,42.875
1994-11-15,43.0
1994-11-16,43.25
1994-11-17,44.625
1994-11-18,44.75
1994-11-21,44.25
1994-11-22,44.375
1994-11-23,44.5
1994-11-24,44.25
1994-11-25,44.25
1994-11-28,44.125
1994-11-29,44.0
1994-11-30,43.75
1994-12-01,44.25
1994-12-02,44.5
1994-12-05,44.875
1994-12-06,46.0
1994-12-07,46.875
1994-12-08,47.625
1994-12-09,46.5
1994-12-12,46.375
1994-12-13,46.875
1994-12-14,47.0
1994-12-15,46.875
